State,Crop,Category,Season,Sowing,Harvesting,Duration
Odisha,Guduchi,Medicinal,Misc,June-July,Year-round,365-365 days
Odisha,Brahmi,Medicinal,Misc,June-July,Ongoing,90-120 days
Odisha,Stevia,Medicinal,Misc,Feb-March,Ongoing,90-120 days
Odisha,Marigold,Flower,Misc,June-July,Sept-Oct,60-90 days
Odisha,Rose,Flower,Misc,Oct-Nov,Year-round,120-150 days
Odisha,Jasmine,Flower,Misc,June-July,March-May,90-120 days
Odisha,Chrysanthemum,Flower,Misc,June-July,Nov-Dec,120-150 days
Odisha,Tuberose,Flower,Misc,Feb-March,July-Sept,150-180 days
Odisha,Gladiolus,Flower,Misc,Oct-Nov,Jan-Feb,90-120 days
Odisha,Gerbera,Flower,Misc,Year-round,Year-round,90-120 days
Odisha,Carnation,Flower,Misc,Oct-Nov,Feb-March,150-180 days
Odisha,Orchid,Flower,Misc,Year-round,Year-round,365-365 days
Odisha,Crossandra,Flower,Misc,June-July,Oct-Nov,120-150 days
Odisha,Aster,Flower,Misc,June-July,Sept-Oct,90-120 days
Odisha,Lily,Flower,Misc,Oct-Nov,Jan-Feb,90-120 days
Odisha,Jute,Fiber,Kharif,March-May,July-Sept,120-150 days
Odisha,Cotton,Fiber,Kharif,May-July,Oct-Dec,160-210 days
Odisha,Sugarcane,Sugar,Annual,Jan-March,Dec-March,300-360 days
Odisha,Tea,Plantation,Perennial,March-April,Oct-Nov,180-240 days
Odisha,Coffee,Plantation,Perennial,June-July,Nov-Jan,240-300 days
Odisha,Rubber,Plantation,Perennial,June-July,Ongoing,365-365 days
Odisha,Coconut,Plantation,Perennial,June-July,Ongoing,365-365 days
Odisha,Cashew,Plantation,Perennial,June-July,Feb-May,120-150 days
Odisha,Arecanut,Plantation,Perennial,June-July,Ongoing,365-365 days
Odisha,Betelvine,Cash,Perennial,June-July,Year-round,365-365 days
Odisha,Tobacco,Cash,Rabi,Oct-Nov,Feb-March,120-150 days
Odisha,Indigo,Dye,Kharif,June-July,Sept-Oct,90-110 days
Odisha,Henna,Dye,Kharif,June-July,Oct-Nov,120-150 days
Odisha,Saffron,Spices,Rabi,Aug-Sept,Oct-Nov,60-90 days
Odisha,Cocoa,Plantation,Perennial,June-July,Ongoing,365-365 days
Odisha,Rice (Basmati-370),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (IR-64),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Jaya),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Swarna),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Pusa-1121),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (KRH-2),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (PR-121),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (MTU-1010),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (BPT-5204),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Sambha Mahsuri),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Govind),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Saket-4),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Ratna),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Sona),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (Mahsuri),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (ADT-36),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (ADT-43),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (CO-43),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (CO-51),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Rice (IR-36),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Wheat (HD-2967),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (HD-3086),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (PBW-343),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Lok-1),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Raj-3765),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (K-307),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (GW-322),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Sharbati),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Durum),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Sonalika),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (Kalyan Sona),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (WH-1105),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (HI-1544),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (GW-496),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Wheat (DBW-187),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Odisha,Maize (Ganga-5),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Deccan-103),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Pioneer-30V92),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (HQPM-1),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Bio-9637),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Shaktiman-1),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Prabhat),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Kisan),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Maize (Jawahar),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Odisha,Mango (Alphonso),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Dasheri),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Langra),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Chausa),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Kesar),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Badami),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Totapuri),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Neelum),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Amrapali),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Mallika),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Himsagar),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Banganapalli),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Suvarnarekha),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Fazli),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Mango (Gulabkhas),Fruit,Perennial,June-July,April-June,115-155 days
Odisha,Potato (Kufri Jyoti),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Bahar),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Pukhraj),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Chandramukhi),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Sindhuri),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Badshah),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Lauvkar),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Potato (Kufri Chipsona),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Odisha,Tomato (Pusa Ruby),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Arka Vikas),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Arka Saurabh),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Vaishali),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Abhinav),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Pusa Early Dwarf),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (S-12),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Arka Rakshak),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Tomato (Arka Samrat),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Odisha,Banana (Grand Naine),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Robusta),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Dwarf Cavendish),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Poovan),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Rasthali),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Nendran),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Red Banana),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Banana (Elakki),Fruit,Perennial,June-July,Year-round,295-365 days
Odisha,Cotton (BT-Cotton),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (H-777),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (MCU-5),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (Suvin),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (Bunny),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (Ajeet),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (DCH-32),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (JKHy-1),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Cotton (Varalaxmi),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Odisha,Sugarcane (CO-0238),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-86032),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-419),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-740),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-8021),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-671),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-94012),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Sugarcane (CO-0118),Sugar,Annual,Jan-March,Dec-March,295-365 days
Odisha,Mustard (Pusa-Bold),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (Varuna),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (RH-30),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (Kranti),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (Giriraj),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (Laxmi),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Mustard (Pusa Jai Kisan),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Odisha,Brinjal (Pusa Purple Long),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Brinjal (Pusa Purple Round),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Brinjal (Arka Kusumakar),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Brinjal (Arka Neelkanth),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Brinjal (Pusa Anmol),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Odisha,Onion (Agrifound Dark Red),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Onion (N-53),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Onion (Pusa Red),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Onion (Arka Kalyan),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Onion (Baswant-780),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Onion (Arka Niketan),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Odisha,Chilli (Pusa Jwala),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Chilli (Arka Lohit),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Chilli (G-4),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Chilli (Byadagi),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Chilli (K-2),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Chilli (Bhavnagari),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Odisha,Soybean (JS-335),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Odisha,Soybean (JS-9560),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Odisha,Soybean (NRC-37),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Odisha,Soybean (PK-472),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Odisha,Soybean (Bragg),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Odisha,Ginger (Nadia),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Odisha,Ginger (Maran),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Odisha,Ginger (Rio-de-Janeiro),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Odisha,Ginger (Suprabha),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Odisha,Turmeric (Prabha),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Odisha,Turmeric (Pratibha),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Odisha,Turmeric (Roma),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Odisha,Turmeric (Suguna),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Odisha,Grapes (Thompson Seedless),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Odisha,Grapes (Anab-e-Shahi),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Odisha,Grapes (Bangalore Blue),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Odisha,Grapes (Dilkhush),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Odisha,Grapes (Tas-e-Ganesh),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Odisha,Guava (Allahabad Safeda),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Odisha,Guava (Lucknow-49),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Odisha,Guava (Arka Mridula),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Odisha,Guava (Lalit),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Odisha,Pomegranate (Bhagwa),Fruit,Perennial,June-July,Nov-Jan,145-185 days
Odisha,Pomegranate (Mridula),Fruit,Perennial,June-July,Nov-Jan,145-185 days
Odisha,Pomegranate (Ganesh),Fruit,Perennial,June-July,Nov-Jan,145-185 days
Odisha,Pomegranate (Ruby),Fruit,Perennial,June-July,Nov-Jan,145-185 days
Odisha,Papaya (Coorg Honey Dew),Fruit,Perennial,June-July,Year-round,265-335 days
Odisha,Papaya (Pusa Nanha),Fruit,Perennial,June-July,Year-round,265-335 days
Odisha,Papaya (Pusa Dwarf),Fruit,Perennial,June-July,Year-round,265-335 days
Odisha,Papaya (Washington),Fruit,Perennial,June-July,Year-round,265-335 days
Odisha,Papaya (Solo),Fruit,Perennial,June-July,Year-round,265-335 days
Odisha,Rose (Gladiator),Flower,Misc,Oct-Nov,Year-round,115-155 days
Odisha,Rose (First Red),Flower,Misc,Oct-Nov,Year-round,115-155 days
Odisha,Rose (Baccara),Flower,Misc,Oct-Nov,Year-round,115-155 days
Odisha,Rose (Super Star),Flower,Misc,Oct-Nov,Year-round,115-155 days
Odisha,Marigold (African Marigold),Flower,Misc,June-July,Sept-Oct,55-95 days
Odisha,Marigold (French Marigold),Flower,Misc,June-July,Sept-Oct,55-95 days
Odisha,Marigold (Pusa Narangi),Flower,Misc,June-July,Sept-Oct,55-95 days
Odisha,Marigold (Pusa Basanti),Flower,Misc,June-July,Sept-Oct,55-95 days
Odisha,Minor Crop Variant 285,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 286,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 287,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 288,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 289,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 290,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 291,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 292,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 293,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 294,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 295,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 296,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 297,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 298,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 299,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 300,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 301,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 302,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 303,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 304,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 305,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 306,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 307,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 308,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 309,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 310,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 311,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 312,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 313,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 314,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 315,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 316,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 317,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 318,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 319,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 320,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 321,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 322,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 323,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 324,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 325,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 326,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 327,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 328,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 329,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 330,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 331,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 332,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 333,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 334,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 335,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 336,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 337,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 338,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 339,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 340,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 341,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 342,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 343,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 344,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 345,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 346,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 347,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 348,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 349,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 350,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 351,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 352,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 353,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 354,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 355,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 356,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 357,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 358,Misc,Misc,June-July,Oct-Nov,90-120 days
Odisha,Minor Crop Variant 359,Misc,Misc,June-July,Oct-Nov,90-120 days
Punjab,Rice,Cereal,Kharif,June-July,Oct-Nov,120-150 days
Punjab,Wheat,Cereal,Rabi,Oct-Nov,March-April,130-150 days
Punjab,Maize,Cereal,Kharif,June-July,Sept-Oct,90-110 days
Punjab,Jowar,Cereal,Kharif,June-July,Oct-Nov,100-120 days
Punjab,Bajra,Cereal,Kharif,June-July,Sept-Oct,80-100 days
Punjab,Ragi,Cereal,Kharif,June-July,Oct-Nov,110-130 days
Punjab,Barley,Cereal,Rabi,Oct-Nov,March-April,120-140 days
Punjab,Small Millets,Cereal,Kharif,June-July,Sept-Oct,90-110 days
Punjab,Kodo Millet,Cereal,Kharif,June-July,Oct-Nov,100-120 days
Punjab,Barnyard Millet,Cereal,Kharif,June-July,Sept-Oct,90-100 days
Punjab,Foxtail Millet,Cereal,Kharif,June-July,Aug-Sept,80-90 days
Punjab,Proso Millet,Cereal,Zaid,March-April,May-June,60-75 days
Punjab,Little Millet,Cereal,Kharif,June-July,Sept-Oct,85-105 days
Punjab,Oats,Cereal,Rabi,Oct-Nov,Feb-March,120-150 days
Punjab,Gram,Pulse,Rabi,Oct-Nov,Feb-March,130-150 days
Punjab,Tur,Pulse,Kharif,June-July,Dec-Jan,160-200 days
Punjab,Moong,Pulse,Kharif,June-July,Aug-Sept,60-90 days
Punjab,Urad,Pulse,Kharif,June-July,Aug-Sept,70-90 days
Punjab,Masur,Pulse,Rabi,Oct-Nov,Feb-March,120-140 days
Punjab,Peas,Pulse,Rabi,Oct-Nov,Jan-Feb,90-120 days
Punjab,Horse Gram,Pulse,Kharif,Aug-Sept,Nov-Dec,120-150 days
Punjab,Cowpea,Pulse,Kharif,June-July,Sept-Oct,80-100 days
Punjab,Rajma,Pulse,Rabi,Oct-Nov,Feb-March,110-130 days
Punjab,Moth Bean,Pulse,Kharif,June-July,Sept-Oct,90-110 days
Punjab,Lathyrus,Pulse,Rabi,Oct-Nov,Feb-March,120-140 days
Punjab,Guar,Pulse,Kharif,June-July,Oct-Nov,100-120 days
Punjab,Groundnut,Oilseed,Kharif,June-July,Oct-Nov,100-120 days
Punjab,Mustard,Oilseed,Rabi,Oct-Nov,Feb-March,110-130 days
Punjab,Soybean,Oilseed,Kharif,June-July,Sept-Oct,95-115 days
Punjab,Sunflower,Oilseed,Zaid,Jan-Feb,May-June,90-110 days
Punjab,Sesamum,Oilseed,Kharif,June-July,Sept-Oct,80-100 days
Punjab,Linseed,Oilseed,Rabi,Oct-Nov,Feb-March,120-150 days
Punjab,Castor,Oilseed,Kharif,June-July,Dec-Jan,150-180 days
Punjab,Safflower,Oilseed,Rabi,Oct-Nov,March-April,150-180 days
Punjab,Niger,Oilseed,Kharif,July-Aug,Nov-Dec,110-130 days
Punjab,Potato,Vegetable,Rabi,Oct-Nov,Jan-Feb,90-120 days
Punjab,Onion,Vegetable,Rabi,Oct-Nov,March-April,140-160 days
Punjab,Tomato,Vegetable,Kharif,June-July,Sept-Oct,110-130 days
Punjab,Brinjal,Vegetable,Kharif,June-July,Oct-Nov,120-150 days
Punjab,Chilli,Vegetable,Kharif,June-July,Oct-Nov,150-180 days
Punjab,Cabbage,Vegetable,Rabi,Sept-Oct,Dec-Jan,90-120 days
Punjab,Cauliflower,Vegetable,Rabi,Sept-Oct,Nov-Dec,90-120 days
Punjab,Okra,Vegetable,Kharif,June-July,Aug-Sept,90-110 days
Punjab,Bottle Gourd,Vegetable,Kharif,June-July,Aug-Sept,90-120 days
Punjab,Bitter Gourd,Vegetable,Kharif,June-July,Aug-Sept,90-110 days
Punjab,Radish,Vegetable,Rabi,Oct-Nov,Dec-Jan,50-70 days
Punjab,Carrot,Vegetable,Rabi,Oct-Nov,Jan-Feb,90-110 days
Punjab,Garlic,Vegetable,Rabi,Oct-Nov,March-April,150-170 days
Punjab,Ginger,Vegetable,Kharif,April-May,Dec-Jan,240-270 days
Punjab,Turmeric,Vegetable,Kharif,May-June,Jan-Feb,210-270 days
Punjab,Mango,Fruit,Perennial,June-July,April-June,120-150 days
Punjab,Banana,Fruit,Perennial,June-July,Year-round,300-360 days
Punjab,Citrus,Fruit,Perennial,June-July,Year-round,150-180 days
Punjab,Orange,Fruit,Perennial,June-July,Nov-Jan,180-210 days
Punjab,Guava,Fruit,Perennial,June-July,Nov-Jan,120-150 days
Punjab,Papaya,Fruit,Perennial,June-July,Year-round,270-330 days
Punjab,Pomegranate,Fruit,Perennial,June-July,Nov-Jan,150-180 days
Punjab,Apple,Fruit,Perennial,Jan-Feb,Aug-Oct,150-180 days
Punjab,Grapes,Fruit,Perennial,Jan-Feb,March-May,120-150 days
Punjab,Pineapple,Fruit,Perennial,June-July,Aug-Oct,450-500 days
